locations/id,locations/response/destination_addresses/0,locations/response/origin_addresses/0,locations/response/rows/0/elements/0/status,locations/response/status,locations/response/rows/0/elements/0/distance/text,locations/response/rows/0/elements/0/distance/value,locations/response/rows/0/elements/0/duration/text,locations/response/rows/0/elements/0/duration/value,locations/response/rows/0/elements/0/fare/currency,locations/response/rows/0/elements/0/fare/text,locations/response/rows/0/elements/0/fare/value
https://reality.idnes.cz/detail/prodej/byt/praha-4-mezi-vodami/606c278cf2ebd95a5c7f8db3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Modřany CZ, Mezi Vodami, Belárie, 143 00 Praha-Praha 12, Czechia",OK,OK,15.8 km,15761,49 mins,2933,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea4bc8558f0749956cc173/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,14.7 km,14659,1 hour 13 mins,4361,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/5f5610b1834322420a467733/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658aa22db08732830151d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-jilovska/6082860c4ceb87564d0e94b5/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jílovská 350, 142 00 Praha-Praha 4, Czechia",OK,OK,10.5 km,10524,49 mins,2945,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/60487ef6e45562407a787773/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Grafická 854/15, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,2.9 km,2914,37 mins,2191,,,
https://reality.idnes.cz/detail/prodej/byt/praha-2-podskalska/607470ea0e8a8029055853c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Podskalská 2, Nové Město, 128 00 Praha-Praha 2, Czechia",OK,OK,1.9 km,1861,23 mins,1406,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658bc5aa9a60176d5e12d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5ee9ed1f37ba4d7d6b60dbc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,14.7 km,14659,1 hour 13 mins,4361,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea3327558f0708bc3b4903/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,14.7 km,14659,1 hour 13 mins,4361,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/6006ca67b4ab373663398593/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487df3094de26bf3432de3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-peroutkova/5e870aa1558f075ecd797d03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Farkáně III 46, 150 00 Praha 5, Czechia",OK,OK,14.8 km,14829,46 mins,2769,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-trebesovska/600e8d5215517920542ad937/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Třebešovská 9, 193 00 Praha 20, Czechia",OK,OK,15.9 km,15948,34 mins,2020,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-pitterova/608668a7a307b84671196793/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Olšanská 5, 130 00 Praha 3-Žižkov, Czechia",OK,OK,3.3 km,3285,40 mins,2374,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/6048826ed762ff7f7134e503/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60059fdd4870fd33c05c7733/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-sokolovska/607d67e9d189be5ed577d5a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Sokolovská 9, 186 00 Praha 8-Karlín, Czechia",OK,OK,1.6 km,1577,20 mins,1194,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-bachova/60619889ab330c23ae3761e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Bachova 1592/4, 149 00 Praha 11-Chodov, Czechia",OK,OK,10.2 km,10250,28 mins,1706,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fd277b6c170f16d252027d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,9.0 km,8986,29 mins,1749,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658fb404a7cd52a0385f03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60056dd118579573442d5c93/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-pod-harfou/6017f585acb7766dc2069913/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Harfou 9, 190 00 Praha-Praha 9, Czechia",OK,OK,6.9 km,6890,25 mins,1495,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-radimova/5fa50af7b4e3131e4b7f7953/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Radimova 65, 169 00 Praha 6-Břevnov, Czechia",OK,OK,4.8 km,4827,58 mins,3459,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/6048849780db04586f117143/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Grafická 854/15, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,2.9 km,2914,37 mins,2191,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-na-domovine/608d2a314f49df61a14836d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Domovině 685, 142 00 Praha-Libuš, Czechia",OK,OK,11.3 km,11282,41 mins,2480,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-zelenecska/6069fb341636cb61383c1da2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Zelenečská 311, 198 00 Praha 14, Czechia",OK,OK,11.3 km,11283,48 mins,2851,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-tyrsova/5f19c32a558f076a5629a9a7/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Tyršova 2, 120 00 Praha 2-Nové Město, Czechia",OK,OK,1.2 km,1215,14 mins,838,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-madridska/60813b4176f47957b742e233/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Madridská 10, Vršovice, 101 00 Praha-Praha 10, Czechia",OK,OK,4.8 km,4792,30 mins,1819,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/285779/prodej-bytu-1-kk-v-osobnim-vlastnictvi-35-m2-praha-9-dolni-pocernice,"stanice metra Můstek, 110 00 Praha 1, Czechia","Most přes Rokytku, Nár. hrdinů 44, 190 12 Praha-Dolní Počernice, Czechia",OK,OK,12.1 km,12130,32 mins,1944,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487d2a8186674a092273b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/307185/prodej-bytu-1-kk-v-osobnim-vlastnictvi-43-m2-praha-9-dolni-pocernice,"stanice metra Můstek, 110 00 Praha 1, Czechia","Most přes Rokytku, Nár. hrdinů 44, 190 12 Praha-Dolní Počernice, Czechia",OK,OK,12.1 km,12130,32 mins,1944,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-spanelska/6039426e44f71b52b526c7d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Španělská 2, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,0.8 km,768,9 mins,554,,,
https://sreality.cz/detail/prodej/byt/1+kk/praha-michle-nuselska/3311549788,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nuselská 1495, 140 00 Praha 4-Nusle, Czechia",OK,OK,4.9 km,4912,32 mins,1898,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-pod-kynclovkou/603c835e6ecdaa5770564753/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Kynclovkou 11, 182 00 Praha 8, Czechia",OK,OK,8.5 km,8529,31 mins,1856,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-voskovcova/606500e2856f7420704defb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 934/31, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,9.3 km,9332,30 mins,1783,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-hovorcovicka/60758ed75a8dfc33d96c2192/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Hovorčovická 1027, 182 00 Praha 8-Kobylisy, Czechia",OK,OK,9.5 km,9489,38 mins,2302,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60657e95e6b17d7a12468783/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-stadicka/60772a2139c879754e3b30a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Stadická 272, 109 00 Praha 15-Horní Měcholupy, Czechia",OK,OK,13.7 km,13700,42 mins,2536,CZK,CZK 24.00,24
https://www.prazskereality.cz/moderni-zrekonstruovany-byt-2-kk-orientovany-na-zapad-o--7362555.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Dlážděná 4, Nové Město, 110 00 Praha-Praha 1, Czechia",OK,OK,0.6 km,647,8 mins,484,,,
https://reality.idnes.cz/detail/prodej/byt/praha-7-u-pergamenky/60214f3d597ec55c196fd823/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Ortenovo nám. 1311, 170 00 Praha 7-Holešovice, Czechia",OK,OK,4.6 km,4629,30 mins,1815,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/310797/prodej-bytu-2-kk-v-druzstevnim-vlastnictvi-50-m2-praha-8-kobylisy,"stanice metra Můstek, 110 00 Praha 1, Czechia","Hovorčovická 1027, 182 00 Praha 8-Kobylisy, Czechia",OK,OK,9.5 km,9489,38 mins,2302,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/6065895765c22b4fee35f5c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-na-poricnim-pravu/602e40fa1b981359205b6573/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Podskalská 33, 128 00 Praha 2-Nové Město, Czechia",OK,OK,1.6 km,1604,20 mins,1212,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-tomkova/6033f084cfd27811500ed003/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Ostrovského 2264, 150 00 Praha 5-Smíchov, Czechia",OK,OK,7.2 km,7219,37 mins,2243,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/309963/prodej-bytu-3-1-v-osobnim-vlastnictvi-79-m2-praha-4-ujezd-u-pruhonic,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Pramene 433/6, 149 00 Praha-Újezd, Czechia",OK,OK,12.5 km,12492,42 mins,2524,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-rohanske-nabrezi/5f8eb00b9723dd58e0252cb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Rohanské nábř. 29, 186 00 Praha 8-Karlín, Czechia",OK,OK,2.8 km,2753,34 mins,2063,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-choceradska/607d7760a4ca7d17b5038bb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.082381,14.426107","50.0434424,14.4914954",ZERO_RESULTS,OK,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-mezivrsi/608e5aad951c435c1a3c9e13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Mezivrší 31, 147 00 Praha 4, Czechia",OK,OK,13.7 km,13684,56 mins,3338,CZK,CZK 24.00,24
https://www.prazskereality.cz/luxusni-byt-4-kk-o-celkove-obytne-plose-126-6-m2-s-balko-7368935.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Old Town square, Mánesova, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,0.8 km,840,10 mins,603,,,
https://reality.idnes.cz/detail/prodej/byt/praha-7-na-maninach/607834981f7d3d411a4dabb2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Maninách 7, 170 00 Praha 7-Holešovice, Czechia",OK,OK,5.2 km,5239,38 mins,2257,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-heralecka-iv/6085250970371f15c5649b03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Herálecká IV 1583/4, 140 00 Praha 4-Krč, Czechia",OK,OK,8.5 km,8540,43 mins,2571,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-suchy-vrsek/608875ea8d71104f00118053/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Suchý vršek 5, 158 00 Praha 13, Czechia",OK,OK,9.3 km,9290,28 mins,1689,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-valentince/607828933235987a9933fec3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Valentince 5, 150 00 Praha 5-Smíchov, Czechia",OK,OK,6.5 km,6477,29 mins,1744,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-do-zahradek-i/605c73139433d75c1f6a4a73/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Do Zahrádek I 236, 155 21 Zličín-Třebonice, Czechia",OK,OK,22.2 km,22195,1 hour 3 mins,3757,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-7-osadni/605b5193e9903369dc6f2c83/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Osadní 7, 170 00 Praha 7-Holešovice, Czechia",OK,OK,5.0 km,4982,35 mins,2080,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-nad-rybnicky/5f2cfaa737ba4d431b7e1753/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nad Rybníčky 1612, 148 00 Praha-Kunratice, Czechia",OK,OK,11.7 km,11705,43 mins,2589,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1/5e5628da558f0725e3591f23/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","nám. J. Palacha 1, Josefov, 110 00 Praha-Praha 1, Czechia",OK,OK,1.2 km,1225,15 mins,918,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-na-cerne-strouze/5ee9e0cc558f0704465da942/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Černé Strouze 796/4, 190 00 Praha 9-Vysočany, Czechia",OK,OK,8.5 km,8521,38 mins,2303,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-nove-namesti/6081c8e7163fa870f4532063/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nové nám. 1250, 104 00 Praha 22-Uhříněves, Czechia",OK,OK,15.9 km,15945,43 mins,2554,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/604882fb24f1152cf5421943/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fbce07af7c9775d574009b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,9.0 km,8986,29 mins,1749,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-14-cernodolska/60880457fd61a30e97168ad4/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.082381,14.426107","0,0",ZERO_RESULTS,OK,,,,,,,
https://www.remax-czech.cz/reality/detail/287692/prodej-bytu-2-kk-v-osobnim-vlastnictvi-62-m2,"stanice metra Můstek, 110 00 Praha 1, Czechia","Novovysočanská 892, 190 00 Praha 9-Vysočany, Czechia",OK,OK,4.6 km,4600,58 mins,3486,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-u-jezera/60894d90daf7b4343b105d73/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Jezera 13, 155 00 Praha-Praha 13, Czechia",OK,OK,11.4 km,11420,28 mins,1679,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-pod-lysinami/6089043e0170633d677878b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Lysinami 15, 147 00 Praha 4, Czechia",OK,OK,13.1 km,13126,47 mins,2842,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-jeseniova/5eb33ae8558f074e595044e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jeseniova 582, 130 00 Praha 3-Žižkov, Czechia",OK,OK,3.6 km,3555,43 mins,2603,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-krouzova/603cbfec181ede744a2e9d63/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Krouzova 4, 143 00 Praha 12, Czechia",OK,OK,16.1 km,16123,52 mins,3141,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/604880657e43b74e593c4043/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-7-poupetova/5f6f9a15e53f0b75d031ce33/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Poupětova 1333/7, 170 00 Praha 7-Holešovice, Czechia",OK,OK,4.5 km,4534,29 mins,1733,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-zamysli/6054a0855a20df754b623543/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Vrchlického 128, 150 00 Praha-Praha 5, Czechia",OK,OK,16.5 km,16487,53 mins,3155,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-na-vlcovce/6052566d340cdb7d5f265a42/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Vlčovce 6, 160 00 Praha 6, Czechia",OK,OK,7.8 km,7762,39 mins,2352,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1/601eca24edf42a2bbc270327/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Karlovo náměstí, 120 00 Praha-Praha 2, Czechia",OK,OK,1.1 km,1100,14 mins,838,,,
https://reality.idnes.cz/detail/prodej/byt/praha-3-lucemburska/5f524d47e5969267ea62db23/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Lucemburská 1578, 130 00 Praha 3-Vinohrady, Czechia",OK,OK,2.2 km,2180,25 mins,1502,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/600595e89d13080d1f76ccc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,15.6 km,15644,38 mins,2284,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-cerpadlova/602a422d6b68921b2137fa82/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Čerpadlová 9, 190 00 Praha 9, Czechia",OK,OK,6.8 km,6809,22 mins,1333,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/6048831cae229f635b3434de/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-20-lipi/603f223464f95f7ae40b55a2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Lipí 672, 193 00 Praha 20, Czechia",OK,OK,15.7 km,15743,31 mins,1873,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-za-vokovickou-vozovnou/60548b7c59c01e6f6e4940e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Za Vokovickou Vozovnou 11, 161 00 Praha 6, Czechia",OK,OK,11.8 km,11838,44 mins,2657,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-fillova/6051c7fa42ebeb27353369b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Fillova 980, 140 00 Praha 4-Krč, Czechia",OK,OK,8.5 km,8505,42 mins,2519,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-radimova/5fa40e1232c09a59f97cf283/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Radimova 65, 169 00 Praha 6-Břevnov, Czechia",OK,OK,4.8 km,4827,58 mins,3459,,,
https://reality.idnes.cz/detail/prodej/byt/praha-1-valdstejnska/601bf64aef220a56956d1ff3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Valdštejnská 153/8, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,1.9 km,1946,24 mins,1447,,,
https://www.prazskereality.cz/nabizime-k-prodeji-nove-zarizenou-bytovou-jednotku-s-dis-7388131.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Petrohradská 6/7, 101 00 Praha 10-Vršovice, Czechia",OK,OK,4.0 km,4021,21 mins,1245,CZK,CZK 24.00,24
