_id,price,area,owner,building_type,state,balcony,basement,elevator,floor,penb,terrace,city_part,street,city_part_number,rooms,kitchen
https://reality.idnes.cz/detail/prodej/byt/praha-1-opletalova/5f7459b847b53076755b1494/?s-et=flat&s-ot=sale&s-l=VUSC-19,11700000.0,75.0,osobní,cihlová,dobrý,0.0,0.0,1.0,3,G,0.0,Nové Město,Opletalova,Praha 1,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-18-marty-krasove/5ed2b83f37ba4d53e0557fb2/?s-et=flat&s-ot=sale&s-l=VUSC-19,6200000.0,89.0,osobní,cihlová,dobrý,0.0,0.0,1.0,1,C,0.0,Čakovice,Marty Krásové,Praha 9,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-choceradska/607d7833267eee29a00b80e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,11355200.0,110.0,osobní,skeletová,ve výstavbě,1.0,1.0,1.0,8,B,0.0,Záběhlice,Choceradská,Praha 4,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60657beff3c5bc12f06629f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,10058361.0,77.0,osobní,smíšená,ve výstavbě,0.0,0.0,0.0,1,B,1.0,Libeň,Červená báň,Praha 8,4.0,0.0
https://www.remax-czech.cz/reality/detail/274902/prodej-bytu-3-kk-v-osobnim-vlastnictvi-59-m2-praha-2-vinohrady,7413000.0,59.0,,cihlová,po rekonstrukci,0.0,1.0,1.0,4,G,0.0,Vinohrady,,Praha 2,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-6-spanielova/6066df93213632206f4ceb53/?s-et=flat&s-ot=sale&s-l=VUSC-19,6480000.0,83.0,osobní,panelová,dobrý,0.0,1.0,1.0,1,C,0.0,Řepy,Španielova,Praha 6,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-7-u-pergamenky/6021512801688d5f1317e6b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,11941238.0,115.0,osobní,cihlová,ve výstavbě,1.0,0.0,1.0,1,B,1.0,Holešovice,U Pergamenky,Praha 7,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-hlavni/606df0106f8e6b1c16441343/?s-et=flat&s-ot=sale&s-l=VUSC-19,6900000.0,81.0,osobní,panelová,po rekonstrukci,0.0,0.0,1.0,4,G,0.0,Záběhlice,Hlavní,Praha 4,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-ujezd/5fc5842a4c3f813301208a63/?s-et=flat&s-ot=sale&s-l=VUSC-19,6400000.0,44.0,osobní,cihlová,dobrý,0.0,0.0,1.0,,G,0.0,Malá Strana,Újezd,Praha 1,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-klimentska/6006e532145efa4a04464b73/?s-et=flat&s-ot=sale&s-l=VUSC-19,6950000.0,54.0,osobní,cihlová,dobrý,0.0,0.0,0.0,1,G,0.0,Nové Město,Klimentská,Praha 1,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-ucnovska/5f8d7e5294d2d861db2d9b53/?s-et=flat&s-ot=sale&s-l=VUSC-19,9057400.0,85.0,osobní,smíšená,novostavba,0.0,1.0,0.0,1,B,1.0,Hrdlořezy,Učňovská,Praha 9,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/5f560fd7e4cc1539894d3843/?s-et=flat&s-ot=sale&s-l=VUSC-19,9795919.0,75.0,osobní,smíšená,novostavba,0.0,0.0,0.0,1,B,0.0,Košíře,Naskové,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-madridska/60813b4176f47957b742e233/?s-et=flat&s-ot=sale&s-l=VUSC-19,6890000.0,57.0,osobní,cihlová,dobrý,0.0,1.0,1.0,1,G,0.0,Vršovice,Madridská,Praha 10,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-svedska/5e12ecf937ba4d33c7565fb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,5490000.0,43.0,osobní,cihlová,novostavba,0.0,0.0,1.0,3,G,0.0,Smíchov,Švédská,Praha 5,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-zelenecska/6069fb341636cb61383c1da2/?s-et=flat&s-ot=sale&s-l=VUSC-19,5500000.0,53.0,osobní,cihlová,dobrý,0.0,0.0,0.0,2,B,0.0,Hloubětín,Zelenečská,Praha 9,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea4bc8558f0749956cc173/?s-et=flat&s-ot=sale&s-l=VUSC-19,8239108.0,66.0,osobní,smíšená,ve výstavbě,1.0,0.0,0.0,6,B,0.0,Hlubočepy,Wassermannova,Praha 5,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1/601eca24edf42a2bbc270327/?s-et=flat&s-ot=sale&s-l=VUSC-19,9950000.0,64.0,osobní,smíšená,dobrý,0.0,0.0,0.0,3,G,0.0,Nové Město,,Praha 1,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-7-na-maninach/607834981f7d3d411a4dabb2/?s-et=flat&s-ot=sale&s-l=VUSC-19,6749000.0,58.0,osobní,cihlová,po rekonstrukci,0.0,1.0,1.0,2,G,0.0,Holešovice,Na Maninách,Praha 7,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-sazovicka/606d6df3ba38186c674347a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,4950000.0,59.0,osobní,cihlová,dobrý,1.0,0.0,1.0,1,C,0.0,Zličín,Sazovická,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-hyacintova/60662e5618162b5b64376903/?s-et=flat&s-ot=sale&s-l=VUSC-19,6700000.0,77.0,osobní,panelová,po rekonstrukci,1.0,1.0,1.0,1,C,0.0,Záběhlice,Hyacintová,Praha 10,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea3327558f0708bc3b4903/?s-et=flat&s-ot=sale&s-l=VUSC-19,5034046.0,43.0,osobní,smíšená,ve výstavbě,0.0,0.0,0.0,1,B,0.0,Hlubočepy,Wassermannova,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-valentince/607828933235987a9933fec3/?s-et=flat&s-ot=sale&s-l=VUSC-19,5901524.0,55.0,osobní,smíšená,ve výstavbě,0.0,0.0,0.0,2,C,0.0,Smíchov,Na Valentince,Praha 5,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60059fdd4870fd33c05c7733/?s-et=flat&s-ot=sale&s-l=VUSC-19,10645142.0,79.0,osobní,smíšená,novostavba,0.0,0.0,0.0,3,B,0.0,Košíře,Naskové,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/604882fb24f1152cf5421943/?s-et=flat&s-ot=sale&s-l=VUSC-19,6626500.0,51.0,osobní,cihlová,novostavba,0.0,0.0,1.0,7,B,1.0,Strašnice,Počernická,Praha 10,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-6-hladkov/608aa8084ce5ad38712a3833/?s-et=flat&s-ot=sale&s-l=VUSC-19,5990000.0,56.0,osobní,smíšená,dobrý,0.0,0.0,0.0,2,G,0.0,Střešovice,Hládkov,Praha 6,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60056dd118579573442d5c93/?s-et=flat&s-ot=sale&s-l=VUSC-19,10583042.0,79.0,osobní,smíšená,novostavba,0.0,0.0,0.0,2,B,0.0,Košíře,Naskové,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60055dbaf4a21e41b1478293/?s-et=flat&s-ot=sale&s-l=VUSC-19,7857125.0,48.0,osobní,smíšená,novostavba,0.0,0.0,0.0,1,B,1.0,Košíře,Naskové,Praha 5,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-ujezd/5f5f2d9b101f896d135212a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,8950000.0,64.0,osobní,cihlová,dobrý,0.0,0.0,0.0,2,G,0.0,Malá Strana,Újezd,Praha 1,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658d2d68300b212b70e9a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,8952269.0,66.0,osobní,smíšená,ve výstavbě,1.0,0.0,0.0,4,B,0.0,Libeň,Červená báň,Praha 8,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-6-radimova/5fa50af7b4e3131e4b7f7953/?s-et=flat&s-ot=sale&s-l=VUSC-19,7572060.0,57.0,osobní,smíšená,novostavba,1.0,0.0,0.0,2,G,1.0,Břevnov,Radimova,Praha 6,2.0,0.0
https://www.remax-czech.cz/reality/detail/287692/prodej-bytu-2-kk-v-osobnim-vlastnictvi-62-m2,6505680.0,62.0,,cihlová,ve výstavbě,0.0,0.0,0.0,1,G,0.0,část obce,,"Praha
",2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5ee9ed1f37ba4d7d6b60dbc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,14942321.0,129.0,osobní,smíšená,ve výstavbě,1.0,0.0,0.0,3,B,1.0,Hlubočepy,Wassermannova,Praha 5,5.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-mezi-vodami/606c278cf2ebd95a5c7f8db3/?s-et=flat&s-ot=sale&s-l=VUSC-19,4181452.0,39.0,osobní,cihlová,novostavba,1.0,1.0,1.0,8,B,0.0,Modřany,Mezi vodami,Praha 4,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-2-na-poricnim-pravu/602e40fa1b981359205b6573/?s-et=flat&s-ot=sale&s-l=VUSC-19,13132500.0,104.0,osobní,cihlová,po rekonstrukci,0.0,0.0,1.0,5,G,0.0,Nové Město,Na Poříčním právu,Praha 2,4.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-na-domovine/608d2a314f49df61a14836d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,6199000.0,83.0,družstevní,panelová,po rekonstrukci,0.0,0.0,1.0,1,G,0.0,Libuš,Na domovině,Praha 4,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-sokolovska/607d67e9d189be5ed577d5a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,5350000.0,50.0,osobní,cihlová,dobrý,0.0,1.0,1.0,6,G,0.0,Libeň,Sokolovská,Praha 9,2.0,1.0
https://www.remax-czech.cz/reality/detail/311471/prodej-bytu-2-kk-v-osobnim-vlastnictvi-49-m2-praha-10-hostivar,5185000.0,49.0,,panelová,velmi dobrý,0.0,0.0,1.0,1,G,0.0,Hostivař,Sáňkařská,Praha 10,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-2-karlovo-namesti/606dda0d972e595d98256533/?s-et=flat&s-ot=sale&s-l=VUSC-19,9390000.0,94.0,osobní,cihlová,po rekonstrukci,0.0,0.0,1.0,4,G,0.0,Nové Město,Karlovo náměstí,Praha 2,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-2-spanelska/6039426e44f71b52b526c7d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,4390000.0,27.0,osobní,cihlová,dobrý,0.0,0.0,1.0,1,G,0.0,Vinohrady,Španělská,Praha 2,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-6-ciolkovskeho/60112d3826d7900d3379c773/?s-et=flat&s-ot=sale&s-l=VUSC-19,4150000.0,43.0,osobní,panelová,dobrý,0.0,1.0,0.0,6,C,0.0,Ruzyně,Ciolkovského,Praha 6,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-u-hostavickeho-potoka/5d76105d558f0715b20a25e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,4940000.0,64.0,osobní,cihlová,dobrý,1.0,1.0,1.0,1,B,0.0,Hostavice,U Hostavického potoka,Praha 9,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-7-poupetova/5f6f9a15e53f0b75d031ce33/?s-et=flat&s-ot=sale&s-l=VUSC-19,10750000.0,171.0,osobní,cihlová,dobrý,0.0,0.0,1.0,5,C,0.0,Holešovice,Poupětova,Praha 7,6.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-valdstejnska/601bf64aef220a56956d1ff3/?s-et=flat&s-ot=sale&s-l=VUSC-19,22000000.0,115.0,osobní,cihlová,dobrý,0.0,0.0,0.0,2,G,0.0,Malá Strana,Valdštejnská,Praha 1,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-pod-harfou/6023b96bae8b3546cf13cb63/?s-et=flat&s-ot=sale&s-l=VUSC-19,7390000.0,76.0,osobní,smíšená,dobrý,0.0,0.0,0.0,4,G,0.0,Vysočany,Pod Harfou,Praha 9,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-tomkova/6033f084cfd27811500ed003/?s-et=flat&s-ot=sale&s-l=VUSC-19,11300000.0,102.0,osobní,cihlová,novostavba,0.0,0.0,0.0,5,G,0.0,Smíchov,Tomkova,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-18-krivoklatska/6019460d035adf2e6458c032/?s-et=flat&s-ot=sale&s-l=VUSC-19,3850000.0,29.0,osobní,smíšená,novostavba,1.0,1.0,1.0,4,B,0.0,Letňany,Křivoklátská,Praha 9,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-7-osadni/605b5193e9903369dc6f2c83/?s-et=flat&s-ot=sale&s-l=VUSC-19,6790000.0,70.0,družstevní,cihlová,po rekonstrukci,0.0,0.0,0.0,3,E,0.0,Holešovice,Osadní,Praha 7,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10/605c51541d719d7f94295703/?s-et=flat&s-ot=sale&s-l=VUSC-19,13490000.0,101.0,osobní,cihlová,dobrý,0.0,1.0,1.0,3,G,0.0,Praha 10,,Praha 10,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-heralecka-iv/6085250970371f15c5649b03/?s-et=flat&s-ot=sale&s-l=VUSC-19,6880000.0,65.0,osobní,skeletová,po rekonstrukci,0.0,1.0,0.0,1,G,0.0,Krč,Herálecká IV,Praha 4,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-trebesovska/600e8d5215517920542ad937/?s-et=flat&s-ot=sale&s-l=VUSC-19,5990000.0,76.0,osobní,panelová,dobrý,1.0,1.0,1.0,2,G,0.0,Horní Počernice,Třebešovská,Praha 9,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-fillova/6051c7fa42ebeb27353369b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,6950000.0,54.0,osobní,cihlová,po rekonstrukci,0.0,0.0,0.0,4,D,0.0,Krč,Fillova,Praha 4,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-peroutkova/5e870aa1558f075ecd797d03/?s-et=flat&s-ot=sale&s-l=VUSC-19,2829000.0,23.0,osobní,skeletová,po rekonstrukci,0.0,1.0,1.0,4,D,0.0,Jinonice,Peroutkova,Praha 5,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-3-pitterova/608668a7a307b84671196793/?s-et=flat&s-ot=sale&s-l=VUSC-19,6320000.0,37.0,osobní,cihlová,novostavba,0.0,1.0,1.0,8,G,1.0,Žižkov,Pitterova,Praha 3,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-do-zahradek-i/605c73139433d75c1f6a4a73/?s-et=flat&s-ot=sale&s-l=VUSC-19,5501445.0,48.0,osobní,cihlová,novostavba,0.0,1.0,0.0,1,B,0.0,Třebonice,Do zahrádek I,Praha 5,2.0,0.0
https://sreality.cz/detail/prodej/byt/3+1/praha-liben-cihakova/2014288476,7400000.0,73.0,,cihlová,velmi dobrý,0.0,1.0,1.0,4,G,0.0,Libeň,Čihákova,Praha 9,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-choceradska/607d7760a4ca7d17b5038bb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,7936850.0,79.0,osobní,skeletová,ve výstavbě,1.0,1.0,1.0,1,B,0.0,Záběhlice,Choceradská,Praha 4,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60657e95e6b17d7a12468783/?s-et=flat&s-ot=sale&s-l=VUSC-19,6030759.0,47.0,osobní,smíšená,ve výstavbě,0.0,0.0,0.0,1,B,1.0,Libeň,Červená báň,Praha 8,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-20-lipi/603f223464f95f7ae40b55a2/?s-et=flat&s-ot=sale&s-l=VUSC-19,4500000.0,61.0,osobní,cihlová,dobrý,0.0,1.0,0.0,3,G,0.0,Horní Počernice,Lipí,Praha 9,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-na-krivce/608bc08a2e3e2c5fa6435f93/?s-et=flat&s-ot=sale&s-l=VUSC-19,6000000.0,64.0,osobní,cihlová,před rekonstrukcí,1.0,1.0,0.0,2,G,0.0,Michle,Na křivce,Praha 10,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-rohanske-nabrezi/5f8eb00b9723dd58e0252cb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,14574000.0,107.0,osobní,skeletová,novostavba,1.0,1.0,0.0,1,B,0.0,Karlín,Rohanské nábřeží,Praha 8,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487d2a8186674a092273b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,13547500.0,106.0,osobní,cihlová,novostavba,0.0,0.0,1.0,4,B,1.0,Strašnice,Počernická,Praha 10,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-kosicka/60834acdfdf0f951a87738b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,13900000.0,100.0,osobní,cihlová,dobrý,0.0,1.0,1.0,4,G,0.0,Vršovice,Košická,Praha 10,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fbce07af7c9775d574009b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,7797500.0,57.0,osobní,cihlová,po rekonstrukci,0.0,0.0,1.0,2,G,0.0,Smíchov,Plzeňská,Praha 5,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1/5e5628da558f0725e3591f23/?s-et=flat&s-ot=sale&s-l=VUSC-19,29000000.0,120.0,osobní,cihlová,před rekonstrukcí,0.0,0.0,0.0,5,G,1.0,Josefov,,Praha 1,4.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-malatova/5a861f5aa26e3a66e23b7e04/?s-et=flat&s-ot=sale&s-l=VUSC-19,28000000.0,193.0,osobní,smíšená,po rekonstrukci,0.0,1.0,1.0,5,C,0.0,Smíchov,Malátova,Praha 5,5.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-bachova/60619889ab330c23ae3761e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,3444000.0,30.0,osobní,panelová,dobrý,0.0,0.0,1.0,5,C,0.0,Chodov,Bachova,Praha 4,1.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658bc5aa9a60176d5e12d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,4696476.0,33.0,osobní,smíšená,ve výstavbě,0.0,0.0,0.0,1,B,1.0,Libeň,Červená báň,Praha 8,1.0,0.0
https://www.prazskereality.cz/moderni-zrekonstruovany-byt-2-kk-orientovany-na-zapad-o--7362555.html,7924000.0,38.0,osobní,cihlová,po rekonstrukci,0.0,1.0,1.0,2,G,0.0,Nové Město,Dlážděná,Praha 1,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-7-u-pergamenky/60214f3d597ec55c196fd823/?s-et=flat&s-ot=sale&s-l=VUSC-19,12411539.0,117.0,osobní,cihlová,novostavba,1.0,0.0,1.0,3,B,1.0,Holešovice,U Pergamenky,Praha 7,4.0,0.0
https://www.prazskereality.cz/luxusni-byt-4-kk-o-celkove-obytne-plose-126-6-m2-s-balko-7368935.html,24940000.0,127.0,osobní,cihlová,velmi dobrý,1.0,1.0,1.0,5,G,0.0,Vinohrady,Mánesova,Praha 2,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-nove-namesti/6081c8e7163fa870f4532063/?s-et=flat&s-ot=sale&s-l=VUSC-19,7990000.0,74.0,osobní,cihlová,dobrý,0.0,0.0,0.0,,G,1.0,Uhříněves,Nové náměstí,Praha 10,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-zborovska/6086ed51a568de384917c793/?s-et=flat&s-ot=sale&s-l=VUSC-19,26000000.0,155.0,osobní,cihlová,po rekonstrukci,1.0,0.0,0.0,4,G,0.0,Malá Strana,Zborovská,Praha 5,4.0,0.0
https://www.prazskereality.cz/byt-c-31-orientovany-na-severozapad-o-dispozicich-2-1-a--7369198.html,6009000.0,63.0,osobní,cihlová,po rekonstrukci,0.0,1.0,1.0,3,G,0.0,Libeň,Sokolovská 541/198,Praha 8,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-hovorcovicka/60758ed75a8dfc33d96c2192/?s-et=flat&s-ot=sale&s-l=VUSC-19,4100000.0,50.0,družstevní,panelová,před rekonstrukcí,0.0,0.0,0.0,,C,0.0,Kobylisy,Hovorčovická,Praha 8,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-suchy-vrsek/608875ea8d71104f00118053/?s-et=flat&s-ot=sale&s-l=VUSC-19,8400000.0,77.0,osobní,panelová,po rekonstrukci,0.0,1.0,1.0,2,C,0.0,Stodůlky,Suchý vršek,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-stadicka/60772a2139c879754e3b30a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,7500000.0,74.0,osobní,cihlová,novostavba,0.0,0.0,0.0,2,G,0.0,Horní Měcholupy,Stadická,Praha 10,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-u-svepomoci/607d60cfc1fdc210911ef233/?s-et=flat&s-ot=sale&s-l=VUSC-19,6160000.0,52.0,družstevní,cihlová,dobrý,0.0,0.0,0.0,1,G,0.0,Nusle,U Svépomoci,Praha 4,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/6065895765c22b4fee35f5c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,7648757.0,60.0,osobní,smíšená,ve výstavbě,1.0,0.0,0.0,2,B,0.0,Libeň,Červená báň,Praha 8,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/6006ca67b4ab373663398593/?s-et=flat&s-ot=sale&s-l=VUSC-19,18821468.0,117.0,osobní,smíšená,novostavba,0.0,0.0,0.0,4,B,1.0,Košíře,Naskové,Praha 5,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-nad-rokoskou/6022669d092c9018486b20c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,8593800.0,64.0,osobní,cihlová,novostavba,0.0,0.0,0.0,1,B,1.0,Libeň,Nad Rokoskou,Praha 8,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-pod-kynclovkou/603c835e6ecdaa5770564753/?s-et=flat&s-ot=sale&s-l=VUSC-19,10747600.0,111.0,osobní,cihlová,po rekonstrukci,0.0,0.0,0.0,2,B,0.0,Kobylisy,Pod Kynclovkou,Praha 8,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-ujezd/607d19b2b0c2a46b1214c0b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,7690000.0,44.0,osobní,cihlová,dobrý,0.0,1.0,0.0,2,G,0.0,Malá Strana,Újezd,Praha 1,1.0,1.0
https://www.prazskereality.cz/rezervace-tento-byt-jiz-neni-k-dispozici-hledame-pro-nas-7381975.html,9000000.0,84.0,osobní,cihlová,novostavba,1.0,1.0,1.0,2,G,1.0,Háje,Jurkovičova 988/24,Praha 4,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-na-cerne-strouze/5ee9e0cc558f0704465da942/?s-et=flat&s-ot=sale&s-l=VUSC-19,11298000.0,106.0,osobní,smíšená,ve výstavbě,0.0,1.0,1.0,7,B,1.0,Vysočany,Na černé strouze,Praha 9,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-3-lucemburska/5f524d47e5969267ea62db23/?s-et=flat&s-ot=sale&s-l=VUSC-19,5300000.0,50.0,družstevní,cihlová,novostavba,1.0,1.0,1.0,5,E,0.0,Vinohrady,Lucemburská,Praha 3,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-pod-lysinami/6089043e0170633d677878b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,7500000.0,77.0,osobní,panelová,dobrý,0.0,1.0,1.0,4,D,0.0,Hodkovičky,Pod lysinami,Praha 4,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658aa22db08732830151d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,7927581.0,61.0,osobní,smíšená,ve výstavbě,1.0,0.0,0.0,3,B,0.0,Libeň,Červená báň,Praha 8,3.0,0.0
https://www.remax-czech.cz/reality/detail/309963/prodej-bytu-3-1-v-osobnim-vlastnictvi-79-m2-praha-4-ujezd-u-pruhonic,6990000.0,79.0,,panelová,velmi dobrý,0.0,1.0,0.0,4,C,0.0,Újezd u Průhonic,U pramene,Praha 4,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-6-za-vokovickou-vozovnou/60548b7c59c01e6f6e4940e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,4900000.0,47.0,osobní,cihlová,špatný stav,0.0,0.0,0.0,2,G,0.0,Veleslavín,Za vokovickou vozovnou,Praha 6,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-6-zengrova/606f1e18951c2350840e1fc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,6500000.0,65.0,osobní,cihlová,před rekonstrukcí,0.0,1.0,0.0,1,G,0.0,Dejvice,Zengrova,Praha 6,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/6048849780db04586f117143/?s-et=flat&s-ot=sale&s-l=VUSC-19,8131500.0,63.0,osobní,cihlová,novostavba,0.0,0.0,1.0,3,G,0.0,Smíchov,Grafická,Praha 5,2.0,0.0
https://www.remax-czech.cz/reality/detail/310797/prodej-bytu-2-kk-v-druzstevnim-vlastnictvi-50-m2-praha-8-kobylisy,4100000.0,50.0,,panelová,před rekonstrukcí,0.0,1.0,0.0,1,C,0.0,Kobylisy,Hovorčovická,Praha 8,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-druzstevni-ochoz/5ee767c037ba4d12ff35b573/?s-et=flat&s-ot=sale&s-l=VUSC-19,12900000.0,100.0,osobní,smíšená,dobrý,0.0,1.0,0.0,3,C,1.0,Družstevní ochoz,Družstevní ochoz,Praha 4,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-podbelohorska/6070412bc8b31e32e72a5d23/?s-et=flat&s-ot=sale&s-l=VUSC-19,12547688.0,94.0,osobní,cihlová,projekt,0.0,1.0,1.0,1,B,0.0,Smíchov,Podbělohorská,Praha 5,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-jilovska/6082860c4ceb87564d0e94b5/?s-et=flat&s-ot=sale&s-l=VUSC-19,2994990.0,27.0,osobní,panelová,dobrý,0.0,0.0,1.0,1,G,0.0,Braník,Jílovská,Praha 4,1.0,0.0
