locations/id,locations/response/destination_addresses/0,locations/response/destination_addresses/1,locations/response/origin_addresses/0,locations/response/rows/0/elements/0/status,locations/response/rows/0/elements/1/status,locations/response/status,locations/response/rows/0/elements/0/distance/text,locations/response/rows/0/elements/0/distance/value,locations/response/rows/0/elements/0/duration/text,locations/response/rows/0/elements/0/duration/value,locations/response/rows/0/elements/0/fare/currency,locations/response/rows/0/elements/0/fare/text,locations/response/rows/0/elements/0/fare/value,locations/response/rows/0/elements/1/distance/text,locations/response/rows/0/elements/1/distance/value,locations/response/rows/0/elements/1/duration/text,locations/response/rows/0/elements/1/duration/value,locations/response/rows/0/elements/1/fare/currency,locations/response/rows/0/elements/1/fare/text,locations/response/rows/0/elements/1/fare/value
https://reality.idnes.cz/detail/prodej/byt/praha-8-sokolovska/6061ec4d62fd983c78598b33/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Palmovka 180 00, 180 00 Praha 8-Palmovka, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Sokolovská 1278, 180 00 Praha 8-Libeň, Czechia",OK,OK,OK,0.4 km,427,5 mins,323,,,,4.9 km,4935,19 mins,1126,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/310214/prodej-bytu-3-kk-v-osobnim-vlastnictvi-104-m2-praha-6-liboc,"Brunclíkova 1945, 162 00 Praha 6-Břevnov, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Za Vokovickou Vozovnou 11, 161 00 Praha 6, Czechia",OK,OK,OK,1.8 km,1758,24 mins,1443,,,,11.8 km,11838,44 mins,2657,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-podebradska/606dac6059c3be2ca25e5c63/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Kolbenova 9a, 190 00 Praha 9, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Poděbradská 174, 190 00 Praha 9, Czechia",OK,OK,OK,1.5 km,1505,19 mins,1125,,,,7.0 km,6977,26 mins,1557,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-drahobejlova/5fcf8ef2c6147b68a76f3316/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Českomoravská, 190 00 Praha-Praha 9, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Drahobejlova 9, 190 00 Praha 8-Libeň, Czechia",OK,OK,OK,0.5 km,535,6 mins,386,,,,7.7 km,7694,35 mins,2116,CZK,CZK 24.00,24
https://www.prazskereality.cz/prostorny-zrekonstruovany-byt-2-kk-o-celkove-obytne-plos-7376354.html,"Na Hrázi 21, 180 00 Praha 8-Palmovka, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","nám. Dr. Václava Holého 1049, Libeň, 180 00 Praha-Praha 8, Czechia",OK,OK,OK,0.2 km,231,3 mins,169,,,,5.2 km,5221,20 mins,1170,CZK,CZK 24.00,24
https://www.prazskereality.cz/dvoupokojovy-byt-s-balkonem-vysoke-stropy-kuchynsky-kout-7354920.html,"Depo Hostivař, 100 00 Praha-Praha 10, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Českobrodská 73, 190 00 Praha 9-Hrdlořezy, Czechia",OK,OK,OK,2.8 km,2789,36 mins,2169,,,,7.8 km,7828,39 mins,2322,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-valentince/606bf37f1788e45bfe0232e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádražní 61, 150 00 Praha 5-Smíchov, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Na Valentince 5, 150 00 Praha 5-Smíchov, Czechia",OK,OK,OK,0.4 km,435,6 mins,338,,,,6.5 km,6477,29 mins,1744,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/604882fb24f1152cf5421943/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Strašnická, 100 00 Praha-Praha 10, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,OK,1.0 km,991,12 mins,705,,,,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-dolezalova/607569db41118801a554401b/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Cíglerova 8, 198 00 Praha 14-Černý Most, Czechia","50.082381,14.426107","Doležalova 1048/9, 198 00 Praha 14-Černý Most, Czechia",OK,ZERO_RESULTS,OK,0.9 km,889,11 mins,674,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-6-stehlikova/602a7264f9700502a625516f/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Šolínova 1, 160 00 Praha 6-Dejvice, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Osvobození 1074, 165 00 Praha-Suchdol, Czechia",OK,OK,OK,5.4 km,5357,43 mins,2564,CZK,CZK 24.00,24,10.7 km,10749,40 mins,2405,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-drnovska/6064fb481e4523629e21c1e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Zličín, 155 00 Praha-Zličín, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Drnovská 2, 161 00 Praha 6, Czechia",OK,OK,OK,4.1 km,4118,53 mins,3184,,,,14.2 km,14198,45 mins,2715,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487f8b0ab1275f3f1db853/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/6001914770a6d778113cff33/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-14-cernodolska/60880457fd61a30e97168ad4/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-milinska/607d4b0a25bd131790391ad3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-2-perucka/6065b3cd26463f7edf24b6b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://sreality.cz/detail/prodej/byt/4+kk/praha-kunratice-za-valem/3050147164,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://www.remax-czech.cz/reality/detail/311612/prodej-bytu-1-kk-v-osobnim-vlastnictvi-39-m2-praha-4-podoli,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://www.remax-czech.cz/reality/detail/305825/prodej-bytu-3-kk-v-osobnim-vlastnictvi-93-m2-praha-5-hlubocepy,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-vasatkova/607c621ebafdf2751174d6e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-ceskobrodska/6038cea1d992c025bf137423/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-jivenska/6072aca616f70345c25607a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658cd8baae0b08c03ac789/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-branicka/6086bfe1ff9313443c7d2d56/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-do-zahradek-i/605c73139433d75c1f6a4a73/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Zličín, 155 00 Praha-Zličín, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Do Zahrádek I 236, 155 21 Zličín-Třebonice, Czechia",OK,OK,OK,0.4 km,420,5 mins,305,,,,22.2 km,22195,1 hour 3 mins,3757,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658aa22db08732830151d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Na Hrázi 21, 180 00 Praha 8-Palmovka, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,OK,1.3 km,1324,16 mins,932,,,,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/60487ef6e45562407a787773/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádražní 222, Smíchov, 150 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Grafická 854/15, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,OK,0.9 km,913,12 mins,698,,,,2.9 km,2914,37 mins,2191,,,
https://www.prazskereality.cz/kompletne-zrekonstruovany-dle-architektonickeho-planu-ma-7360366.html,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-peroutkova/5e870aa1558f075ecd797d03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Radlická 158 00, 150 00 Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Na Farkáně III 46, 150 00 Praha 5, Czechia",OK,OK,OK,0.7 km,735,10 mins,578,,,,14.8 km,14829,46 mins,2769,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/5f5610b1834322420a467733/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jinonice, 158 00 Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,OK,1.5 km,1457,20 mins,1181,,,,26.9 km,26903,55 mins,3294,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60657e95e6b17d7a12468783/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Na Hrázi 21, 180 00 Praha 8-Palmovka, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,OK,1.3 km,1324,16 mins,932,,,,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea4bc8558f0749956cc173/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nové Butovice, 158 00 Praha-Praha 13, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,OK,3.6 km,3650,51 mins,3057,,,,14.7 km,14659,1 hour 13 mins,4361,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-4-heralecka-iv/6085250970371f15c5649b03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Olbrachtova 2006, 140 00 Praha 4-Krč, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Herálecká IV 1583/4, 140 00 Praha 4-Krč, Czechia",OK,OK,OK,0.3 km,265,3 mins,194,,,,8.5 km,8540,43 mins,2571,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-cinska/6082aa4a85c2833c4d5a180f/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","50.082381,14.426107","0,0",ZERO_RESULTS,ZERO_RESULTS,OK,,,,,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-trebesovska/600e8d5215517920542ad937/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Černý Most, 198 00 Praha-Praha 14, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Třebešovská 9, 193 00 Praha 20, Czechia",OK,OK,OK,2.9 km,2859,36 mins,2143,,,,15.9 km,15948,34 mins,2020,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-7-u-pergamenky/60214f3d597ec55c196fd823/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Plynární 170 00, 170 00 Praha 7-Holešovice, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Ortenovo nám. 1311, 170 00 Praha 7-Holešovice, Czechia",OK,OK,OK,0.8 km,801,11 mins,638,,,,4.6 km,4629,30 mins,1815,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60056466a9f38f7e9e1c9df3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jinonice, 158 00 Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,OK,1.5 km,1457,20 mins,1181,,,,26.9 km,26903,55 mins,3294,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-svedska/5e12ecf937ba4d33c7565fb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádražní 222, Smíchov, 150 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Švédská 35, 150 00 Praha 5, Czechia",OK,OK,OK,1.3 km,1319,15 mins,919,,,,3.1 km,3060,36 mins,2166,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658bc5aa9a60176d5e12d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Na Hrázi 21, 180 00 Praha 8-Palmovka, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,OK,1.3 km,1324,16 mins,932,,,,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fd277b6c170f16d252027d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nemocnice Motol, 150 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,OK,1.8 km,1849,24 mins,1433,,,,9.0 km,8986,29 mins,1749,CZK,CZK 24.00,24
https://www.prazskereality.cz/rezervace-tento-byt-jiz-neni-k-dispozici-hledame-pro-nas-7381975.html,"Opatovská 871, 149 00 Praha 11, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Jurkovičova 988, 149 00 Praha 11, Czechia",OK,OK,OK,0.7 km,667,9 mins,567,,,,11.9 km,11900,35 mins,2113,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-stadicka/60772a2139c879754e3b30a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Opatovská 871, 149 00 Praha 11, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Stadická 272, 109 00 Praha 15-Horní Měcholupy, Czechia",OK,OK,OK,3.1 km,3121,40 mins,2398,,,,13.7 km,13700,42 mins,2536,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-tyrsova/5f19c32a558f076a5629a9a7/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Legerova 357/50, Vinohrady, 120 00 Praha-Praha 2, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Tyršova 2, 120 00 Praha 2-Nové Město, Czechia",OK,OK,OK,0.2 km,193,3 mins,160,,,,1.2 km,1215,14 mins,838,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/6006ca67b4ab373663398593/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jinonice, 158 00 Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,OK,1.5 km,1457,20 mins,1181,,,,26.9 km,26903,55 mins,3294,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5ee9ed1f37ba4d7d6b60dbc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nové Butovice, 158 00 Praha-Praha 13, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,OK,3.6 km,3650,51 mins,3057,,,,14.7 km,14659,1 hour 13 mins,4361,CZK,CZK 32.00,32
https://www.remax-czech.cz/reality/detail/274902/prodej-bytu-3-kk-v-osobnim-vlastnictvi-59-m2-praha-2-vinohrady,"Náměstí Míru 10, 120 00 Praha 2-Vinohrady, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Belgická 37, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,OK,0.2 km,169,2 mins,134,,,,1.2 km,1236,14 mins,865,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-podbelohorska/6070412bc8b31e32e72a5d23/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Liberijská 568, 160 00 Praha 6-Vokovice, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Podbělohorská 190/73, 150 00 Praha-Praha 5, Czechia",OK,OK,OK,4.6 km,4578,59 mins,3547,,,,17.5 km,17489,1 hour 3 mins,3787,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-mezi-vodami/606c278cf2ebd95a5c7f8db3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Radlická 158 00, 150 00 Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Modřany CZ, Mezi Vodami, Belárie, 143 00 Praha-Praha 12, Czechia",OK,OK,OK,22.2 km,22242,1 hour 30 mins,5417,CZK,CZK 32.00,32,15.8 km,15761,49 mins,2933,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-za-vokovickou-vozovnou/60548b7c59c01e6f6e4940e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Brunclíkova 1945, 162 00 Praha 6-Břevnov, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Za Vokovickou Vozovnou 11, 161 00 Praha 6, Czechia",OK,OK,OK,1.8 km,1758,24 mins,1443,,,,11.8 km,11838,44 mins,2657,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-rohanske-nabrezi/5f8eb00b9723dd58e0252cb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Thámova 681/32, Karlín, 186 00 Praha-Praha 8, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Rohanské nábř. 29, 186 00 Praha 8-Karlín, Czechia",OK,OK,OK,0.3 km,335,4 mins,250,,,,2.8 km,2753,34 mins,2063,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60056dd118579573442d5c93/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jinonice, 158 00 Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,OK,1.5 km,1457,20 mins,1181,,,,26.9 km,26903,55 mins,3294,,,
https://reality.idnes.cz/detail/prodej/byt/praha-7-osadni/605b5193e9903369dc6f2c83/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vltavská, 170 00 Praha-Praha 7, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Osadní 7, 170 00 Praha 7-Holešovice, Czechia",OK,OK,OK,0.8 km,848,11 mins,635,,,,5.0 km,4982,35 mins,2080,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-nove-namesti/6081c8e7163fa870f4532063/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Opatovská 871, 149 00 Praha 11, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Nové nám. 1250, 104 00 Praha 22-Uhříněves, Czechia",OK,OK,OK,6.3 km,6285,18 mins,1059,CZK,CZK 24.00,24,15.9 km,15945,43 mins,2554,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-ciolkovskeho/60112d3826d7900d3379c773/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nemocnice Motol, 150 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Ciolkovského 849, 161 00 Praha-Praha 6, Czechia",OK,OK,OK,4.4 km,4429,57 mins,3407,,,,14.0 km,14042,43 mins,2602,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-pitterova/608668a7a307b84671196793/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Flora, 130 00 Praha-Praha 3, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Olšanská 5, 130 00 Praha 3-Žižkov, Czechia",OK,OK,OK,1.2 km,1157,15 mins,927,,,,3.3 km,3285,40 mins,2374,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea3327558f0708bc3b4903/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nové Butovice, 158 00 Praha-Praha 13, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Voskovcova 1075, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,OK,3.6 km,3650,51 mins,3057,,,,14.7 km,14659,1 hour 13 mins,4361,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-6-radimova/5fa50af7b4e3131e4b7f7953/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Liberijská 568, 160 00 Praha 6-Vokovice, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Radimova 65, 169 00 Praha 6-Břevnov, Czechia",OK,OK,OK,2.1 km,2138,29 mins,1762,,,,4.8 km,4827,58 mins,3459,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/6048826ed762ff7f7134e503/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Strašnická, 100 00 Praha-Praha 10, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Počernická 797/10, 100 00 Praha-Strašnice, Czechia",OK,OK,OK,1.0 km,991,12 mins,705,,,,7.4 km,7391,33 mins,2009,CZK,CZK 24.00,24
https://www.prazskereality.cz/byt-c-31-orientovany-na-severozapad-o-dispozicich-2-1-a--7369198.html,"663, Sokolovská, 186 00 Praha 8-Invalidovna, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Sokolovská 428, 180 00 Praha 8-Invalidovna, Czechia",OK,OK,OK,0.3 km,334,4 mins,243,,,,3.8 km,3788,47 mins,2815,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-pod-harfou/6023b96bae8b3546cf13cb63/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vysočanská, 190 00 Praha-Praha 9, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Harfou 9, 190 00 Praha-Praha 9, Czechia",OK,OK,OK,1.1 km,1117,14 mins,844,,,,6.9 km,6890,25 mins,1495,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/309963/prodej-bytu-3-1-v-osobnim-vlastnictvi-79-m2-praha-4-ujezd-u-pruhonic,"Háje, 149 00 Praha-Praha 11, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","U Pramene 433/6, 149 00 Praha-Újezd, Czechia",OK,OK,OK,1.4 km,1420,18 mins,1086,,,,12.5 km,12492,42 mins,2524,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-na-domovine/608d2a314f49df61a14836d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Tomíčkova 2234, 148 00 Praha 11-Chodov, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Na Domovině 685, 142 00 Praha-Libuš, Czechia",OK,OK,OK,4.3 km,4286,53 mins,3160,,,,11.3 km,11282,41 mins,2480,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-suchy-vrsek/608875ea8d71104f00118053/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Unnamed Road, 158 00 Praha 13, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Suchý vršek 5, 158 00 Praha 13, Czechia",OK,OK,OK,0.3 km,334,4 mins,247,,,,9.3 km,9290,28 mins,1689,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-cihakova/6086a7d732815907d907c213/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Českomoravská, 190 00 Praha-Praha 9, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Čihákova 1934, 190 00 Praha 9-Libeň, Czechia",OK,OK,OK,0.5 km,515,7 mins,404,,,,7.8 km,7820,32 mins,1899,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-u-libenskeho-pivovaru/60844a8e92d316448d49b1e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Na Hrázi 21, 180 00 Praha 8-Palmovka, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","U Libeňského pivovaru 8, 180 00 Praha 8, Czechia",OK,OK,OK,0.4 km,397,5 mins,298,,,,5.6 km,5570,22 mins,1291,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/5fbce07af7c9775d574009b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nemocnice Motol, 150 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Plzeňská 21/312, 150 00 Praha 5-Motol, Czechia",OK,OK,OK,1.8 km,1849,24 mins,1433,,,,9.0 km,8986,29 mins,1749,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/60055dbaf4a21e41b1478293/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jinonice, 158 00 Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Naskové 42, 150 00 Praha 5, Czechia",OK,OK,OK,1.5 km,1457,20 mins,1181,,,,26.9 km,26903,55 mins,3294,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-choceradska/607d7760a4ca7d17b5038bb3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Chodov, 148 00 Praha-Praha 11, Czechia","50.082381,14.426107","Choceradská 3118, 141 00 Praha 4, Czechia",OK,ZERO_RESULTS,OK,2.0 km,1982,28 mins,1673,,,,,,,,,,
