locations/id,locations/response/destination_addresses/0,locations/response/origin_addresses/0,locations/response/rows/0/elements/0/status,locations/response/status,locations/response/rows/0/elements/0/distance/text,locations/response/rows/0/elements/0/distance/value,locations/response/rows/0/elements/0/duration/text,locations/response/rows/0/elements/0/duration/value
https://reality.idnes.cz/detail/prodej/byt/praha-5-tomkova/6033f084cfd27811500ed003/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Za Ženskými domovy 124, Smíchov, 150 00 Praha-Praha 5, Czechia","Ostrovského 2264, 150 00 Praha 5-Smíchov, Czechia",OK,OK,0.6 km,605,7 mins,408
https://reality.idnes.cz/detail/prodej/byt/praha-2-karlovo-namesti/606dda0d972e595d98256533/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Karlovo náměstí, Nové Město, 120 00 Praha 2, Czechia","Karlovo nám. 2, Nové Město, 120 00 Praha-Praha 2, Czechia",OK,OK,70 m,70,1 min,49
https://reality.idnes.cz/detail/prodej/byt/praha-2-na-poricnim-pravu/602e40fa1b981359205b6573/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Palackého nám. 4, 128 00 Praha 2-Nové Město, Czechia","Podskalská 33, 128 00 Praha 2-Nové Město, Czechia",OK,OK,0.1 km,149,2 mins,114
https://sreality.cz/detail/prodej/byt/4+kk/praha-kunratice-za-valem/3050147164,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-u-svepomoci/607d60cfc1fdc210911ef233/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Pankrác, 140 00 Praha-Praha 4, Czechia","U Svépomoci 884/4, 140 00 Praha 4-Nusle, Czechia",OK,OK,0.9 km,859,11 mins,668
https://reality.idnes.cz/detail/prodej/byt/praha-4-nad-rybnicky/5f2cfaa737ba4d431b7e1753/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Chodov, 148 00 Praha-Praha 11, Czechia","Nad Rybníčky 1612, 148 00 Praha-Kunratice, Czechia",OK,OK,3.4 km,3372,43 mins,2565
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487f8b0ab1275f3f1db853/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/6001914770a6d778113cff33/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-pod-kynclovkou/603c835e6ecdaa5770564753/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Kobyliské nám. 447, Kobylisy, 182 00 Praha-Praha 8, Czechia","Pod Kynclovkou 11, 182 00 Praha 8, Czechia",OK,OK,0.4 km,386,5 mins,304
https://reality.idnes.cz/detail/prodej/byt/praha-10-madridska/60813b4176f47957b742e233/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jičínská 10, 130 00 Praha 3-Vinohrady, Czechia","Madridská 10, Vršovice, 101 00 Praha-Praha 10, Czechia",OK,OK,1.2 km,1179,17 mins,1010
https://reality.idnes.cz/detail/prodej/byt/praha-5-u-jezera/60894d90daf7b4343b105d73/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Luka, 155 00 Praha-Praha 13, Czechia","U Jezera 13, 155 00 Praha-Praha 13, Czechia",OK,OK,0.1 km,98,1 min,87
https://reality.idnes.cz/detail/prodej/byt/praha-14-cernodolska/60880457fd61a30e97168ad4/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-18-krivoklatska/6019460d035adf2e6458c032/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Letňany, 199 00 Praha-Praha 18, Czechia","Křivoklátská 436, 199 00 Praha-Letňany, Czechia",OK,OK,2.0 km,1973,25 mins,1515
https://sreality.cz/detail/prodej/byt/3+1/praha-liben-cihakova/2014288476,"Českomoravská, 190 00 Praha-Praha 9, Czechia","Čihákova 1934, 190 00 Praha 9-Libeň, Czechia",OK,OK,0.5 km,515,7 mins,404
https://reality.idnes.cz/detail/prodej/byt/praha-10-nove-namesti/6081c8e7163fa870f4532063/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Opatovská 871, 149 00 Praha 11, Czechia","Nové nám. 1250, 104 00 Praha 22-Uhříněves, Czechia",OK,OK,7.8 km,7811,1 hour 38 mins,5880
https://reality.idnes.cz/detail/prodej/byt/praha-2-podskalska/607470ea0e8a8029055853c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Palackého nám. 4, 128 00 Praha 2-Nové Město, Czechia","Podskalská 2, Nové Město, 128 00 Praha-Praha 2, Czechia",OK,OK,0.4 km,406,5 mins,311
https://www.remax-czech.cz/reality/detail/305825/prodej-bytu-3-kk-v-osobnim-vlastnictvi-93-m2-praha-5-hlubocepy,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-2-spanelska/6039426e44f71b52b526c7d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Legerova 57, Vinohrady, 110 00 Praha-Praha 1, Czechia","Španělská 2, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,0.2 km,183,3 mins,157
https://reality.idnes.cz/detail/prodej/byt/praha-4-fillova/6051c7fa42ebeb27353369b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Budějovická, 140 00 Praha-Praha 4, Czechia","Fillova 980, 140 00 Praha 4-Krč, Czechia",OK,OK,0.4 km,363,5 mins,289
https://www.remax-czech.cz/reality/detail/274902/prodej-bytu-3-kk-v-osobnim-vlastnictvi-59-m2-praha-2-vinohrady,"Náměstí Míru 10, 120 00 Praha 2-Vinohrady, Czechia","Belgická 37, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,0.2 km,169,2 mins,134
https://reality.idnes.cz/detail/prodej/byt/praha-4-mezi-vodami/606c278cf2ebd95a5c7f8db3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Radlická 158 00, 150 00 Praha 5, Czechia","Modřany CZ, Mezi Vodami, Belárie, 143 00 Praha-Praha 12, Czechia",OK,OK,6.8 km,6782,1 hour 27 mins,5236
https://reality.idnes.cz/detail/prodej/byt/praha-4-bachova/60619889ab330c23ae3761e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Chilská 1061, 149 00 Praha 4-Chodov, Czechia","Bachova 1592/4, 149 00 Praha 11-Chodov, Czechia",OK,OK,0.4 km,407,5 mins,293
https://www.prazskereality.cz/nabizime-k-prodeji-utulny-byt-o-dispozici-2-1-a-uzitne-p-6761549.html,"Metro Malostranská, vestibul stanice metra Malostranská, 118 00 Praha-Praha 1, Czechia","Hellichova 395, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,1.2 km,1154,14 mins,833
https://reality.idnes.cz/detail/prodej/byt/praha-10-hyacintova/60662e5618162b5b64376903/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Skalka, 100 00 Praha-Praha 10, Czechia","Hyacintová 106 00, 106 00 Praha 10, Czechia",OK,OK,2.1 km,2094,26 mins,1576
https://reality.idnes.cz/detail/prodej/byt/praha-1-ujezd/607d19b2b0c2a46b1214c0b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Metro Malostranská, vestibul stanice metra Malostranská, 118 00 Praha-Praha 1, Czechia","Újezd 426, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,1.3 km,1261,15 mins,915
https://reality.idnes.cz/detail/prodej/byt/praha-1-benediktska/5f06f36a37ba4d122c4606b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"U Obecního domu 660/6, 110 00 Praha 1-Staré Město, Czechia","685/16, Rybná, 110 00 Praha 1-Staré Město, Czechia",OK,OK,0.3 km,314,4 mins,237
https://reality.idnes.cz/detail/prodej/byt/praha-20-lipi/603f223464f95f7ae40b55a2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Černý Most, 198 00 Praha-Praha 14, Czechia","Lipí 672, 193 00 Praha 20, Czechia",OK,OK,2.8 km,2822,35 mins,2120
https://reality.idnes.cz/detail/prodej/byt/praha-4-heralecka-iv/6085250970371f15c5649b03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Olbrachtova 2006, 140 00 Praha 4-Krč, Czechia","Herálecká IV 1583/4, 140 00 Praha 4-Krč, Czechia",OK,OK,0.3 km,265,3 mins,194
https://reality.idnes.cz/detail/prodej/byt/praha-1-ujezd/5f5f2d9b101f896d135212a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Metro Malostranská, vestibul stanice metra Malostranská, 118 00 Praha-Praha 1, Czechia","Újezd 426, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,1.3 km,1261,15 mins,915
https://reality.idnes.cz/detail/prodej/byt/praha-4-hlavni/606df0106f8e6b1c16441343/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Tomíčkova 2234, 148 00 Praha 11-Chodov, Czechia","Jižní XV 1154, 141 00 Praha 4-Záběhlice, Czechia",OK,OK,0.8 km,828,11 mins,652
https://reality.idnes.cz/detail/prodej/byt/praha-4-branicka/6086bfe1ff9313443c7d2d56/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-7-osadni/605b5193e9903369dc6f2c83/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vltavská, 170 00 Praha-Praha 7, Czechia","Osadní 7, 170 00 Praha 7-Holešovice, Czechia",OK,OK,0.8 km,848,11 mins,635
https://www.prazskereality.cz/rezervace-tento-byt-jiz-neni-k-dispozici-hledame-pro-nas-7381975.html,"Opatovská 871, 149 00 Praha 11, Czechia","Jurkovičova 988, 149 00 Praha 11, Czechia",OK,OK,0.7 km,667,9 mins,567
https://reality.idnes.cz/detail/prodej/byt/praha-9-sokolovska/607d67e9d189be5ed577d5a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Florenc, 186 00 Praha-Praha 8, Czechia","Sokolovská 9, 186 00 Praha 8-Karlín, Czechia",OK,OK,73 m,73,1 min,56
https://www.remax-czech.cz/reality/detail/311612/prodej-bytu-1-kk-v-osobnim-vlastnictvi-39-m2-praha-4-podoli,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-ceskobrodska/6038cea1d992c025bf137423/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha/608be3732d2e927666116603/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-jivenska/6072aca616f70345c25607a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-2-perucka/6065b3cd26463f7edf24b6b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-milinska/607d4b0a25bd131790391ad3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-cihakova/6086a7d732815907d907c213/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Českomoravská, 190 00 Praha-Praha 9, Czechia","Čihákova 1934, 190 00 Praha 9-Libeň, Czechia",OK,OK,0.5 km,515,7 mins,404
https://reality.idnes.cz/detail/prodej/byt/praha-9-vasatkova/607c621ebafdf2751174d6e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.04658025100008,14.305064858000037","0,0",ZERO_RESULTS,OK,,,,
